transaction_id,user_id,merchant_id,amount,timestamp,location,payment_method,device_id,is_fraud
4791,U85,M23,6132.43,2024-01-04 07:51:00,Bangalore,UPI,D644,0
4792,U461,M89,124.23,2024-01-04 07:52:00,Kolkata,NetBanking,D22,0
4793,U398,M75,706.65,2024-01-04 07:53:00,Delhi,Wallet,D732,0
4794,U205,M29,707.83,2024-01-04 07:54:00,Bangalore,Wallet,D642,0
4795,U290,M39,772.51,2024-01-04 07:55:00,Delhi,UPI,D436,0
4796,U464,M90,358.94,2024-01-04 07:56:00,Kolkata,Card,D394,0
4797,U10,M70,3057.2,2024-01-04 07:57:00,Chennai,UPI,D346,0
4798,U106,M16,261.35,2024-01-04 07:58:00,Kolkata,NetBanking,D153,0
4799,U219,M1,2015.2,2024-01-04 07:59:00,Delhi,UPI,D723,0
4800,U314,M72,264.43,2024-01-04 08:00:00,Chennai,Wallet,D312,0
4801,U315,M6,146.29,2024-01-04 08:01:00,Mumbai,Wallet,D438,0
4802,U497,M94,33622.75,2024-01-04 08:02:00,Bangalore,UPI,D33,1
4803,U434,M77,421.76,2024-01-04 08:03:00,Delhi,Wallet,D297,0
4804,U105,M8,3443.54,2024-01-04 08:04:00,Kolkata,Card,D611,0
4805,U287,M98,23599.35,2024-01-04 08:05:00,Mumbai,Card,D40,1
4806,U245,M25,162.11,2024-01-04 08:06:00,Delhi,NetBanking,D490,0
4807,U462,M38,6222.21,2024-01-04 08:07:00,Mumbai,UPI,D397,0
4808,U348,M15,567.28,2024-01-04 08:08:00,Bangalore,NetBanking,D211,0
4809,U381,M57,3927.17,2024-01-04 08:09:00,Bangalore,NetBanking,D505,0
4810,U303,M69,369.79,2024-01-04 08:10:00,Mumbai,UPI,D393,0
4811,U170,M5,3847.52,2024-01-04 08:11:00,Bangalore,UPI,D420,0
4812,U13,M24,26.63,2024-01-04 08:12:00,Mumbai,Wallet,D743,0
4813,U238,M98,1433.98,2024-01-04 08:13:00,Chennai,Wallet,D417,0
4814,U487,M18,2934.51,2024-01-04 08:14:00,Mumbai,NetBanking,D314,0
4815,U372,M17,5460.45,2024-01-04 08:15:00,Delhi,NetBanking,D731,0
4816,U271,M3,4798.24,2024-01-04 08:16:00,Chennai,NetBanking,D662,0
4817,U67,M52,3425.43,2024-01-04 08:17:00,Mumbai,UPI,D418,0
4818,U399,M8,4381.93,2024-01-04 08:18:00,Bangalore,NetBanking,D28,0
4819,U211,M39,444.34,2024-01-04 08:19:00,Mumbai,UPI,D463,0
4820,U63,M61,668.67,2024-01-04 08:20:00,Mumbai,Wallet,D371,0
4821,U393,M52,682.08,2024-01-04 08:21:00,Delhi,Wallet,D72,0
4822,U431,M4,946.59,2024-01-04 08:22:00,Kolkata,UPI,D24,0
4823,U79,M25,999.51,2024-01-04 08:23:00,Mumbai,NetBanking,D264,0
4824,U480,M77,1572.96,2024-01-04 08:24:00,Mumbai,UPI,D104,0
4825,U456,M8,348.42,2024-01-04 08:25:00,Kolkata,Card,D719,0
4826,U480,M94,2350.43,2024-01-04 08:26:00,Mumbai,Wallet,D620,0
4827,U476,M62,366.8,2024-01-04 08:27:00,Bangalore,Card,D691,0
4828,U480,M29,743.02,2024-01-04 08:28:00,Mumbai,NetBanking,D227,0
4829,U145,M24,1399.72,2024-01-04 08:29:00,Delhi,Card,D239,0
4830,U416,M44,3183.59,2024-01-04 08:30:00,Delhi,NetBanking,D601,0
4831,U45,M16,2690.07,2024-01-04 08:31:00,Delhi,Card,D604,0
4832,U370,M1,2074.29,2024-01-04 08:32:00,Mumbai,NetBanking,D12,0
4833,U141,M7,338.67,2024-01-04 08:33:00,Bangalore,Wallet,D317,0
4834,U387,M81,1583.93,2024-01-04 08:34:00,Bangalore,UPI,D641,0
4835,U343,M60,183.02,2024-01-04 08:35:00,Kolkata,Card,D419,0
4836,U483,M64,947.58,2024-01-04 08:36:00,Mumbai,UPI,D722,0
4837,U400,M26,1067.22,2024-01-04 08:37:00,Delhi,Wallet,D17,0
4838,U91,M73,81.25,2024-01-04 08:38:00,Bangalore,Wallet,D422,0
4839,U305,M58,640.38,2024-01-04 08:39:00,Chennai,Wallet,D755,0
4840,U345,M38,6231.26,2024-01-04 08:40:00,Chennai,UPI,D53,0
4841,U413,M17,6142.32,2024-01-04 08:41:00,Delhi,Card,D415,0
4842,U309,M70,868.74,2024-01-04 08:42:00,Kolkata,NetBanking,D469,0
4843,U318,M9,88.11,2024-01-04 08:43:00,Bangalore,NetBanking,D464,0
4844,U200,M61,394.7,2024-01-04 08:44:00,Mumbai,NetBanking,D607,0
4845,U218,M28,995.88,2024-01-04 08:45:00,Mumbai,Card,D484,0
4846,U372,M47,5904.57,2024-01-04 08:46:00,Delhi,Wallet,D736,0
4847,U443,M67,304.44,2024-01-04 08:47:00,Kolkata,UPI,D377,0
4848,U104,M17,2883.75,2024-01-04 08:48:00,Chennai,Wallet,D36,0
4849,U447,M60,230.11,2024-01-04 08:49:00,Chennai,Wallet,D668,0
4850,U180,M7,7953.93,2024-01-04 08:50:00,Mumbai,Card,D477,0
4851,U108,M25,961.29,2024-01-04 08:51:00,Mumbai,NetBanking,D128,0
4852,U267,M73,2985.4,2024-01-04 08:52:00,Kolkata,NetBanking,D551,0
4853,U36,M99,838.9,2024-01-04 08:53:00,Chennai,Wallet,D599,0
4854,U53,M88,1975.94,2024-01-04 08:54:00,Bangalore,Wallet,D465,0
4855,U26,M34,426.43,2024-01-04 08:55:00,Bangalore,UPI,D94,0
4856,U368,M37,315.7,2024-01-04 08:56:00,Bangalore,Wallet,D426,0
4857,U263,M63,5563.31,2024-01-04 08:57:00,Mumbai,Wallet,D328,0
4858,U292,M32,4993.49,2024-01-04 08:58:00,Bangalore,Wallet,D48,0
4859,U380,M78,4369.05,2024-01-04 08:59:00,Kolkata,NetBanking,D3,0
4860,U219,M4,1963.97,2024-01-04 09:00:00,Delhi,Card,D361,0
4861,U317,M11,3303.32,2024-01-04 09:01:00,Mumbai,Card,D773,0
4862,U468,M58,143.07,2024-01-04 09:02:00,Kolkata,UPI,D489,0
4863,U155,M36,815.3,2024-01-04 09:03:00,Delhi,UPI,D354,0
4864,U32,M86,752.89,2024-01-04 09:04:00,Kolkata,Wallet,D112,0
4865,U333,M91,2019.25,2024-01-04 09:05:00,Mumbai,NetBanking,D9,0
4866,U118,M93,879.98,2024-01-04 09:06:00,Mumbai,Wallet,D794,0
4867,U373,M0,321.53,2024-01-04 09:07:00,Chennai,Card,D104,0
4868,U90,M18,1814.99,2024-01-04 09:08:00,Bangalore,UPI,D67,0
4869,U366,M93,3368.15,2024-01-04 09:09:00,Chennai,UPI,D427,0
4870,U350,M70,962.93,2024-01-04 09:10:00,Kolkata,NetBanking,D638,0
4871,U317,M89,283.75,2024-01-04 09:11:00,Mumbai,NetBanking,D662,0
4872,U212,M17,438.02,2024-01-04 09:12:00,Chennai,Card,D504,0
4873,U150,M51,7591.639999999999,2024-01-04 09:13:00,Kolkata,Wallet,D28,1
4874,U181,M82,5704.48,2024-01-04 09:14:00,Bangalore,Wallet,D8,1
4875,U412,M94,2058.89,2024-01-04 09:15:00,Delhi,NetBanking,D197,0
4876,U444,M26,1837.31,2024-01-04 09:16:00,Chennai,UPI,D77,0
4877,U217,M54,2381.98,2024-01-04 09:17:00,Kolkata,Card,D698,0
4878,U152,M76,900.41,2024-01-04 09:18:00,Delhi,Card,D799,0
4879,U133,M14,3474.52,2024-01-04 09:19:00,Bangalore,NetBanking,D751,0
4880,U2,M53,456.53,2024-01-04 09:20:00,Delhi,UPI,D334,0
4881,U441,M65,1266.14,2024-01-04 09:21:00,Bangalore,UPI,D236,0
4882,U168,M12,3228.29,2024-01-04 09:22:00,Mumbai,UPI,D421,0
4883,U315,M97,397.29,2024-01-04 09:23:00,Mumbai,UPI,D673,0
4884,U284,M23,232.76,2024-01-04 09:24:00,Bangalore,UPI,D407,0
4885,U426,M12,4302.89,2024-01-04 09:25:00,Kolkata,Card,D15,0
4886,U120,M82,839.93,2024-01-04 09:26:00,Kolkata,NetBanking,D642,0
4887,U159,M98,2303.2,2024-01-04 09:27:00,Kolkata,UPI,D43,0
4888,U352,M75,308.1,2024-01-04 09:28:00,Chennai,Wallet,D44,1
4889,U235,M22,2342.67,2024-01-04 09:29:00,Mumbai,NetBanking,D104,0
4890,U149,M42,759.89,2024-01-04 09:30:00,Chennai,NetBanking,D764,0
4891,U321,M74,114.71,2024-01-04 09:31:00,Bangalore,Card,D282,0
4892,U351,M0,1882.26,2024-01-04 09:32:00,Kolkata,Card,D661,0
4893,U81,M90,550.99,2024-01-04 09:33:00,Mumbai,UPI,D112,0
4894,U69,M61,978.15,2024-01-04 09:34:00,Kolkata,NetBanking,D749,0
4895,U166,M20,168.03,2024-01-04 09:35:00,Delhi,Wallet,D459,0
4896,U331,M5,318.37,2024-01-04 09:36:00,Kolkata,Card,D561,0
4897,U283,M20,707.58,2024-01-04 09:37:00,Bangalore,Wallet,D472,0
4898,U372,M49,188.09,2024-01-04 09:38:00,Delhi,UPI,D345,0
4899,U214,M33,4834.34,2024-01-04 09:39:00,Delhi,NetBanking,D355,0
4900,U215,M59,12.13,2024-01-04 09:40:00,Bangalore,Card,D561,0
4901,U102,M31,1322.76,2024-01-04 09:41:00,Mumbai,NetBanking,D595,0
4902,U167,M74,263.06,2024-01-04 09:42:00,Mumbai,Wallet,D173,0
4903,U124,M76,735.41,2024-01-04 09:43:00,Kolkata,Card,D432,0
4904,U0,M95,5208.99,2024-01-04 09:44:00,Kolkata,UPI,D390,0
4905,U232,M43,352.75,2024-01-04 09:45:00,Delhi,Card,D722,0
4906,U394,M94,6752.95,2024-01-04 09:46:00,Delhi,UPI,D101,0
4907,U448,M46,460.83,2024-01-04 09:47:00,Delhi,Wallet,D549,0
4908,U263,M62,2706.23,2024-01-04 09:48:00,Mumbai,Card,D620,0
4909,U108,M73,1582.3,2024-01-04 09:49:00,Mumbai,Wallet,D624,0
4910,U7,M67,4316.6,2024-01-04 09:50:00,Bangalore,Card,D206,0
4911,U56,M47,1614.84,2024-01-04 09:51:00,Kolkata,UPI,D526,0
4912,U104,M14,1529.54,2024-01-04 09:52:00,Chennai,UPI,D310,0
4913,U374,M88,434.96,2024-01-04 09:53:00,Mumbai,Card,D251,0
4914,U228,M94,363.59,2024-01-04 09:54:00,Delhi,UPI,D431,0
4915,U44,M5,4965.56,2024-01-04 09:55:00,Kolkata,NetBanking,D560,0
4916,U216,M70,794.51,2024-01-04 09:56:00,Bangalore,Wallet,D351,0
4917,U400,M51,930.69,2024-01-04 09:57:00,Delhi,NetBanking,D581,0
4918,U303,M23,2852.76,2024-01-04 09:58:00,Mumbai,NetBanking,D713,0
4919,U224,M73,827.47,2024-01-04 09:59:00,Bangalore,UPI,D197,0
4920,U394,M0,6075.71,2024-01-04 10:00:00,Delhi,Card,D206,0
4921,U28,M18,2678.27,2024-01-04 10:01:00,Delhi,Card,D475,0
4922,U115,M14,1819.77,2024-01-04 10:02:00,Chennai,Card,D716,0
4923,U159,M95,4255.5,2024-01-04 10:03:00,Kolkata,Wallet,D513,0
4924,U50,M11,101.76,2024-01-04 10:04:00,Delhi,UPI,D685,0
4925,U487,M72,594.29,2024-01-04 10:05:00,Mumbai,Card,D161,0
4926,U284,M81,1251.11,2024-01-04 10:06:00,Bangalore,NetBanking,D644,0
4927,U22,M11,514.9,2024-01-04 10:07:00,Delhi,NetBanking,D689,0
4928,U96,M7,2724.42,2024-01-04 10:08:00,Mumbai,Card,D49,0
4929,U315,M26,5031.76,2024-01-04 10:09:00,Mumbai,Card,D249,0
4930,U28,M78,1102.5,2024-01-04 10:10:00,Delhi,UPI,D199,0
4931,U328,M49,837.5,2024-01-04 10:11:00,Bangalore,UPI,D769,0
4932,U10,M35,6516.83,2024-01-04 10:12:00,Chennai,Card,D710,0
4933,U399,M92,1177.04,2024-01-04 10:13:00,Bangalore,Wallet,D739,0
4934,U393,M76,1342.96,2024-01-04 10:14:00,Delhi,UPI,D254,0
4935,U446,M37,866.65,2024-01-04 10:15:00,Delhi,Card,D157,0
4936,U290,M60,4805.88,2024-01-04 10:16:00,Delhi,UPI,D174,0
4937,U461,M54,1683.09,2024-01-04 10:17:00,Kolkata,UPI,D191,0
4938,U318,M8,2872.44,2024-01-04 10:18:00,Bangalore,Wallet,D375,0
4939,U64,M89,3340.57,2024-01-04 10:19:00,Mumbai,NetBanking,D517,0
4940,U422,M26,836.64,2024-01-04 10:20:00,Bangalore,UPI,D261,0
4941,U375,M14,1137.24,2024-01-04 10:21:00,Bangalore,Wallet,D442,0
4942,U156,M9,3773.97,2024-01-04 10:22:00,Delhi,NetBanking,D186,0
4943,U208,M27,902.77,2024-01-04 10:23:00,Mumbai,Card,D414,0
4944,U224,M23,3159.13,2024-01-04 10:24:00,Bangalore,NetBanking,D528,0
4945,U69,M97,5660.18,2024-01-04 10:25:00,Kolkata,Wallet,D752,0
4946,U330,M59,1952.14,2024-01-04 10:26:00,Delhi,Card,D721,0
4947,U245,M91,2706.7,2024-01-04 10:27:00,Delhi,Card,D490,0
4948,U96,M33,3270.51,2024-01-04 10:28:00,Mumbai,Wallet,D618,0
4949,U11,M14,3729.17,2024-01-04 10:29:00,Bangalore,NetBanking,D128,0
4950,U203,M72,1005.23,2024-01-04 10:30:00,Chennai,NetBanking,D121,0
4951,U178,M55,105.25,2024-01-04 10:31:00,Kolkata,Wallet,D455,0
4952,U22,M58,1027.92,2024-01-04 10:32:00,Delhi,NetBanking,D31,0
4953,U93,M70,2240.22,2024-01-04 10:33:00,Mumbai,UPI,D74,0
4954,U81,M56,1196.95,2024-01-04 10:34:00,Mumbai,Wallet,D140,0
4955,U162,M62,2764.31,2024-01-04 10:35:00,Bangalore,NetBanking,D81,0
4956,U12,M37,883.17,2024-01-04 10:36:00,Delhi,NetBanking,D562,0
4957,U278,M63,2014.31,2024-01-04 10:37:00,Delhi,Wallet,D313,0
4958,U98,M72,412.62,2024-01-04 10:38:00,Delhi,Card,D776,0
4959,U311,M33,2767.55,2024-01-04 10:39:00,Bangalore,Card,D600,0
4960,U358,M4,18935.760000000002,2024-01-04 10:40:00,Kolkata,NetBanking,D21,1
4961,U239,M49,456.47,2024-01-04 10:41:00,Kolkata,Wallet,D622,0
4962,U296,M35,690.37,2024-01-04 10:42:00,Delhi,UPI,D547,0
4963,U218,M29,2761.49,2024-01-04 10:43:00,Mumbai,Wallet,D57,0
4964,U430,M40,1317.88,2024-01-04 10:44:00,Delhi,Wallet,D268,0
4965,U44,M46,486.77,2024-01-04 10:45:00,Kolkata,UPI,D230,0
4966,U114,M74,6839.0,2024-01-04 10:46:00,Mumbai,Wallet,D567,0
4967,U306,M83,2511.41,2024-01-04 10:47:00,Bangalore,Wallet,D26,0
4968,U305,M5,6299.39,2024-01-04 10:48:00,Chennai,UPI,D798,0
4969,U212,M4,1114.11,2024-01-04 10:49:00,Chennai,Wallet,D240,0
4970,U292,M81,1289.1,2024-01-04 10:50:00,Bangalore,Wallet,D439,0
4971,U143,M41,4564.69,2024-01-04 10:51:00,Kolkata,Card,D675,0
4972,U161,M10,1489.09,2024-01-04 10:52:00,Delhi,UPI,D211,0
4973,U144,M15,2457.07,2024-01-04 10:53:00,Delhi,Card,D271,0
4974,U152,M50,2905.85,2024-01-04 10:54:00,Mumbai,Wallet,D1,1
4975,U198,M8,1183.81,2024-01-04 10:55:00,Mumbai,NetBanking,D224,0
4976,U442,M5,263.52,2024-01-04 10:56:00,Kolkata,NetBanking,D393,0
4977,U48,M32,461.29,2024-01-04 10:57:00,Chennai,Card,D407,0
4978,U387,M85,1.89,2024-01-04 10:58:00,Bangalore,Card,D561,0
4979,U181,M27,80.11,2024-01-04 10:59:00,Delhi,Wallet,D542,0
4980,U113,M15,7569.36,2024-01-04 11:00:00,Bangalore,UPI,D75,0
4981,U43,M59,555.08,2024-01-04 11:01:00,Delhi,UPI,D92,0
4982,U412,M97,2177.19,2024-01-04 11:02:00,Delhi,Card,D416,0
4983,U375,M56,3653.94,2024-01-04 11:03:00,Bangalore,Card,D663,0
4984,U460,M48,1599.95,2024-01-04 11:04:00,Mumbai,Wallet,D354,0
4985,U171,M45,332.45,2024-01-04 11:05:00,Mumbai,Wallet,D237,0
4986,U63,M34,2604.76,2024-01-04 11:06:00,Mumbai,Card,D730,0
4987,U201,M36,1833.84,2024-01-04 11:07:00,Mumbai,NetBanking,D441,0
4988,U371,M97,34163.35,2024-01-04 11:08:00,Mumbai,Card,D36,1
4989,U171,M94,2937.15,2024-01-04 11:09:00,Mumbai,UPI,D127,0
4990,U40,M26,7410.86,2024-01-04 11:10:00,Kolkata,Wallet,D766,0
4991,U141,M93,1704.58,2024-01-04 11:11:00,Bangalore,Card,D101,0
4992,U364,M69,836.01,2024-01-04 11:12:00,Bangalore,Card,D239,0
4993,U131,M70,2090.89,2024-01-04 11:13:00,Delhi,Card,D164,0
4994,U246,M64,141.79,2024-01-04 11:14:00,Mumbai,NetBanking,D733,0
4995,U252,M20,4553.78,2024-01-04 11:15:00,Kolkata,UPI,D671,0
4996,U2,M13,254.26,2024-01-04 11:16:00,Delhi,UPI,D186,0
4997,U82,M33,794.53,2024-01-04 11:17:00,Kolkata,Card,D147,0
4998,U162,M88,3382.87,2024-01-04 11:18:00,Bangalore,UPI,D285,0
4999,U339,M47,1819.19,2024-01-04 11:19:00,Bangalore,UPI,D2,0
5000,U101,M78,1000.55,2024-01-04 11:20:00,Mumbai,UPI,D274,0
5001,U317,M52,1282.76,2024-01-04 11:21:00,Mumbai,UPI,D353,0
5002,U366,M31,3855.81,2024-01-04 11:22:00,Chennai,UPI,D688,0
5003,U275,M76,831.04,2024-01-04 11:23:00,Delhi,NetBanking,D445,0
5004,U265,M58,4075.06,2024-01-04 11:24:00,Chennai,UPI,D183,0
5005,U491,M18,184.53,2024-01-04 11:25:00,Bangalore,Wallet,D495,0
5006,U211,M36,2999.36,2024-01-04 11:26:00,Mumbai,NetBanking,D629,0
5007,U132,M85,3761.81,2024-01-04 11:27:00,Kolkata,Wallet,D676,0
5008,U473,M17,401.34,2024-01-04 11:28:00,Kolkata,NetBanking,D152,0
5009,U394,M56,1125.45,2024-01-04 11:29:00,Delhi,Wallet,D468,0
5010,U433,M60,361.84,2024-01-04 11:30:00,Bangalore,NetBanking,D105,0
5011,U468,M90,2452.46,2024-01-04 11:31:00,Kolkata,Wallet,D648,0
5012,U434,M60,1532.93,2024-01-04 11:32:00,Delhi,NetBanking,D501,0
5013,U418,M29,2017.49,2024-01-04 11:33:00,Mumbai,NetBanking,D482,0
5014,U207,M46,437.52,2024-01-04 11:34:00,Chennai,NetBanking,D759,0
5015,U493,M37,475.87,2024-01-04 11:35:00,Delhi,UPI,D307,0
5016,U350,M6,84.77,2024-01-04 11:36:00,Kolkata,Wallet,D783,0
5017,U164,M69,777.42,2024-01-04 11:37:00,Kolkata,Card,D53,0
5018,U130,M45,1640.8,2024-01-04 11:38:00,Bangalore,Wallet,D719,0
5019,U436,M22,3902.94,2024-01-04 11:39:00,Mumbai,Wallet,D503,0
5020,U347,M58,2198.79,2024-01-04 11:40:00,Kolkata,Wallet,D634,0
5021,U358,M80,1143.26,2024-01-04 11:41:00,Delhi,Wallet,D87,0
5022,U456,M46,6120.33,2024-01-04 11:42:00,Kolkata,Card,D76,0
5023,U141,M17,2540.55,2024-01-04 11:43:00,Bangalore,Card,D226,0
5024,U260,M84,5323.25,2024-01-04 11:44:00,Delhi,NetBanking,D539,0
5025,U441,M98,1499.81,2024-01-04 11:45:00,Bangalore,Wallet,D335,0
5026,U226,M75,599.25,2024-01-04 11:46:00,Bangalore,UPI,D681,0
5027,U383,M23,108.55,2024-01-04 11:47:00,Kolkata,Wallet,D469,0
5028,U101,M90,2589.87,2024-01-04 11:48:00,Mumbai,NetBanking,D90,0
5029,U9,M59,258.63,2024-01-04 11:49:00,Mumbai,UPI,D714,0
5030,U148,M42,721.29,2024-01-04 11:50:00,Mumbai,UPI,D728,0
5031,U112,M16,1520.59,2024-01-04 11:51:00,Delhi,UPI,D420,0
5032,U224,M4,1662.14,2024-01-04 11:52:00,Bangalore,Wallet,D296,0
5033,U201,M29,1835.5,2024-01-04 11:53:00,Mumbai,NetBanking,D180,0
5034,U410,M37,363.66,2024-01-04 11:54:00,Mumbai,Card,D580,0
5035,U218,M35,955.22,2024-01-04 11:55:00,Mumbai,UPI,D640,0
5036,U96,M97,1920.46,2024-01-04 11:56:00,Mumbai,Card,D512,0
5037,U309,M43,7001.08,2024-01-04 11:57:00,Kolkata,UPI,D797,0
5038,U459,M41,18208.399999999998,2024-01-04 11:58:00,Delhi,NetBanking,D33,1
5039,U216,M94,5117.63,2024-01-04 11:59:00,Bangalore,NetBanking,D28,0
5040,U113,M25,2872.75,2024-01-04 12:00:00,Bangalore,UPI,D223,0
5041,U110,M5,1791.59,2024-01-04 12:01:00,Chennai,NetBanking,D742,0
5042,U58,M48,426.44,2024-01-04 12:02:00,Chennai,UPI,D677,0
5043,U248,M55,2197.34,2024-01-04 12:03:00,Bangalore,Wallet,D56,0
5044,U107,M75,1953.03,2024-01-04 12:04:00,Delhi,Card,D771,0
5045,U130,M35,1844.97,2024-01-04 12:05:00,Bangalore,Wallet,D709,0
5046,U129,M27,1345.85,2024-01-04 12:06:00,Delhi,UPI,D665,0
5047,U327,M91,1504.34,2024-01-04 12:07:00,Kolkata,Wallet,D224,0
5048,U339,M2,814.26,2024-01-04 12:08:00,Bangalore,Wallet,D171,0
5049,U274,M86,1465.08,2024-01-04 12:09:00,Chennai,UPI,D62,0
5050,U239,M16,440.19,2024-01-04 12:10:00,Kolkata,Wallet,D627,0
5051,U499,M46,3271.3,2024-01-04 12:11:00,Bangalore,Wallet,D700,0
5052,U147,M68,411.04,2024-01-04 12:12:00,Mumbai,Card,D96,0
5053,U25,M75,177.59,2024-01-04 12:13:00,Kolkata,Wallet,D398,0
5054,U373,M58,1146.27,2024-01-04 12:14:00,Chennai,UPI,D201,0
5055,U425,M43,30067.66,2024-01-04 12:15:00,Chennai,NetBanking,D45,1
5056,U132,M78,1151.5,2024-01-04 12:16:00,Kolkata,NetBanking,D621,0
5057,U358,M92,648.01,2024-01-04 12:17:00,Delhi,UPI,D20,0
5058,U437,M72,1633.67,2024-01-04 12:18:00,Mumbai,Card,D690,0
5059,U402,M20,852.36,2024-01-04 12:19:00,Mumbai,UPI,D251,0
5060,U238,M72,5402.18,2024-01-04 12:20:00,Chennai,UPI,D500,0
5061,U101,M41,71661.8,2024-01-04 12:21:00,Bangalore,Wallet,D26,1
5062,U283,M47,1395.8,2024-01-04 12:22:00,Bangalore,Wallet,D702,0
5063,U197,M89,794.65,2024-01-04 12:23:00,Bangalore,Card,D584,0
5064,U260,M56,2672.21,2024-01-04 12:24:00,Delhi,UPI,D99,0
5065,U184,M27,74.81,2024-01-04 12:25:00,Bangalore,Card,D413,0
5066,U484,M94,1287.83,2024-01-04 12:26:00,Bangalore,Wallet,D362,0
5067,U483,M74,819.92,2024-01-04 12:27:00,Mumbai,UPI,D506,0
5068,U265,M45,5064.9,2024-01-04 12:28:00,Chennai,Card,D10,0
5069,U367,M7,24.15,2024-01-04 12:29:00,Bangalore,UPI,D630,0
5070,U182,M41,1609.57,2024-01-04 12:30:00,Delhi,NetBanking,D659,0
5071,U184,M77,2699.26,2024-01-04 12:31:00,Bangalore,Wallet,D496,0
5072,U142,M75,1327.25,2024-01-04 12:32:00,Chennai,NetBanking,D666,0
5073,U262,M53,178.54,2024-01-04 12:33:00,Delhi,NetBanking,D152,0
5074,U1,M65,7184.33,2024-01-04 12:34:00,Mumbai,UPI,D770,0
5075,U22,M24,1459.67,2024-01-04 12:35:00,Delhi,Wallet,D69,0
5076,U247,M50,1904.8,2024-01-04 12:36:00,Bangalore,Card,D162,0
5077,U367,M0,539.97,2024-01-04 12:37:00,Bangalore,NetBanking,D511,0
5078,U133,M74,1321.35,2024-01-04 12:38:00,Bangalore,NetBanking,D316,0
5079,U173,M27,1121.26,2024-01-04 12:39:00,Mumbai,Wallet,D87,0
5080,U55,M75,155.7,2024-01-04 12:40:00,Bangalore,UPI,D654,0
5081,U320,M41,224.46,2024-01-04 12:41:00,Kolkata,Wallet,D626,0
5082,U116,M91,3633.82,2024-01-04 12:42:00,Mumbai,NetBanking,D327,0
5083,U133,M59,548.4,2024-01-04 12:43:00,Bangalore,NetBanking,D536,0
5084,U491,M64,2168.6000000000004,2024-01-04 12:44:00,Kolkata,Wallet,D14,1
5085,U136,M1,1406.04,2024-01-04 12:45:00,Kolkata,UPI,D548,0
5086,U65,M39,2928.49,2024-01-04 12:46:00,Chennai,UPI,D714,0
5087,U224,M25,127.9,2024-01-04 12:47:00,Bangalore,Card,D396,0
5088,U160,M10,1719.86,2024-01-04 12:48:00,Delhi,NetBanking,D563,0
5089,U75,M69,253.87,2024-01-04 12:49:00,Mumbai,Wallet,D719,0
5090,U6,M31,74.28,2024-01-04 12:50:00,Chennai,Wallet,D46,0
5091,U321,M21,108.37,2024-01-04 12:51:00,Bangalore,NetBanking,D685,0
5092,U451,M53,3593.51,2024-01-04 12:52:00,Delhi,UPI,D287,0
5093,U245,M80,251.06,2024-01-04 12:53:00,Delhi,Card,D664,0
5094,U494,M69,92.4,2024-01-04 12:54:00,Mumbai,UPI,D174,0
5095,U400,M3,1152.15,2024-01-04 12:55:00,Delhi,Card,D125,0
5096,U24,M35,3715.71,2024-01-04 12:56:00,Mumbai,Card,D611,0
5097,U213,M2,608.73,2024-01-04 12:57:00,Bangalore,Wallet,D547,0
5098,U323,M25,1095.37,2024-01-04 12:58:00,Chennai,UPI,D206,0
5099,U113,M84,81.48,2024-01-04 12:59:00,Bangalore,Card,D635,0
5100,U471,M5,1192.33,2024-01-04 13:00:00,Mumbai,Card,D221,0
5101,U79,M24,1723.67,2024-01-04 13:01:00,Mumbai,NetBanking,D529,0
5102,U476,M67,1692.16,2024-01-04 13:02:00,Bangalore,NetBanking,D119,0
5103,U95,M31,808.21,2024-01-04 13:03:00,Delhi,NetBanking,D597,0
5104,U17,M9,758.23,2024-01-04 13:04:00,Mumbai,Wallet,D97,0
5105,U314,M58,225.49,2024-01-04 13:05:00,Chennai,Wallet,D470,0
5106,U260,M94,913.93,2024-01-04 13:06:00,Delhi,Card,D614,0
5107,U192,M80,209.6,2024-01-04 13:07:00,Delhi,NetBanking,D655,0
5108,U85,M88,2909.97,2024-01-04 13:08:00,Bangalore,Card,D724,0
5109,U327,M44,6778.99,2024-01-04 13:09:00,Kolkata,UPI,D538,0
5110,U271,M66,7018.09,2024-01-04 13:10:00,Chennai,UPI,D692,0
5111,U299,M13,4006.01,2024-01-04 13:11:00,Bangalore,NetBanking,D361,0
5112,U335,M14,1836.55,2024-01-04 13:12:00,Kolkata,NetBanking,D596,0
5113,U245,M99,2413.73,2024-01-04 13:13:00,Delhi,NetBanking,D463,0
5114,U276,M97,671.52,2024-01-04 13:14:00,Chennai,NetBanking,D61,0
5115,U254,M19,1992.67,2024-01-04 13:15:00,Bangalore,Card,D568,0
5116,U291,M16,1216.32,2024-01-04 13:16:00,Mumbai,Wallet,D487,0
5117,U429,M3,1315.63,2024-01-04 13:17:00,Kolkata,UPI,D260,0
5118,U169,M0,2835.79,2024-01-04 13:18:00,Bangalore,NetBanking,D615,0
5119,U400,M80,662.34,2024-01-04 13:19:00,Delhi,Wallet,D77,0
5120,U338,M26,765.57,2024-01-04 13:20:00,Kolkata,UPI,D343,0
5121,U188,M36,5171.0,2024-01-04 13:21:00,Delhi,Card,D53,0
5122,U206,M99,115.73,2024-01-04 13:22:00,Chennai,UPI,D13,0
5123,U153,M9,1329.64,2024-01-04 13:23:00,Mumbai,Wallet,D116,0
