transaction_id,user_id,merchant_id,amount,timestamp,location,payment_method,device_id,is_fraud,hour,user_txn_count,user_avg_amt,amt_deviation,device_usage,txn_per_hour,location_change
4480,U321,M59,352.18,2024-01-04 02:40:00,Bangalore,NetBanking,D77,0,2,17,1693.1288235294116,-1340.9488235294116,15,2,0
4481,U476,M65,1276.33,2024-01-04 02:41:00,Bangalore,NetBanking,D608,0,2,21,2093.114285714286,-816.7842857142859,15,4,0
4482,U163,M91,1612.51,2024-01-04 02:42:00,Chennai,Card,D601,0,2,24,3143.6266666666666,-1531.1166666666666,16,2,0
4483,U397,M89,1689.28,2024-01-04 02:43:00,Bangalore,NetBanking,D401,0,2,23,4837.957826086957,-3148.677826086957,13,3,0
4484,U206,M13,471.72,2024-01-04 02:44:00,Chennai,Card,D135,0,2,25,2325.0728000000004,-1853.3528000000003,10,1,0
4485,U21,M29,2711.7,2024-01-04 02:45:00,Delhi,Wallet,D357,0,2,20,1324.2075,1387.4924999999998,12,3,0
4486,U383,M62,51.04,2024-01-04 02:46:00,Kolkata,Wallet,D444,0,2,14,1217.6657142857143,-1166.6257142857144,11,2,0
4487,U212,M1,876.49,2024-01-04 02:47:00,Chennai,Card,D694,0,2,20,2324.991,-1448.501,16,1,0
4488,U215,M67,3030.19,2024-01-04 02:48:00,Bangalore,UPI,D104,0,2,31,3362.581935483871,-332.39193548387084,18,5,0
4489,U16,M48,1659.73,2024-01-04 02:49:00,Delhi,NetBanking,D14,0,2,16,1366.2625,293.4675,11,1,0
4490,U305,M34,605.35,2024-01-04 02:50:00,Chennai,UPI,D582,0,2,22,4096.2186363636365,-3490.8686363636366,15,2,0
4491,U120,M85,2374.58,2024-01-04 02:51:00,Kolkata,NetBanking,D467,0,2,17,1922.045294117647,452.5347058823529,15,2,0
4492,U86,M47,1675.84,2024-01-04 02:52:00,Delhi,NetBanking,D487,0,2,22,1959.1868181818181,-283.3468181818182,16,2,0
4493,U6,M62,3181.66,2024-01-04 02:53:00,Chennai,Card,D379,0,2,18,2804.8461111111114,376.8138888888884,8,2,0
4494,U97,M48,2656.24,2024-01-04 02:54:00,Chennai,Card,D388,0,2,21,3047.9723809523807,-391.73238095238094,24,1,0
4495,U438,M5,1883.77,2024-01-04 02:55:00,Chennai,Card,D348,0,2,31,2537.880322580645,-654.1103225806451,9,3,0
4496,U339,M96,1339.56,2024-01-04 02:56:00,Bangalore,NetBanking,D197,0,2,17,2551.591176470588,-1212.031176470588,9,1,0
4497,U280,M54,285.85,2024-01-04 02:57:00,Kolkata,Card,D316,0,2,11,1910.2,-1624.35,15,1,0
4498,U218,M9,605.82,2024-01-04 02:58:00,Mumbai,Card,D140,0,2,20,2053.3325,-1447.5124999999998,11,1,0
4499,U174,M98,1086.35,2024-01-04 02:59:00,Mumbai,UPI,D724,0,2,19,1900.6263157894737,-814.2763157894738,11,2,0
4500,U213,M17,1829.08,2024-01-04 03:00:00,Bangalore,Wallet,D491,0,3,24,1766.6391666666668,62.4408333333331,13,1,0
4501,U460,M84,1441.89,2024-01-04 03:01:00,Mumbai,NetBanking,D669,0,3,25,1621.1848,-179.2947999999999,9,3,0
4502,U14,M69,679.87,2024-01-04 03:02:00,Bangalore,NetBanking,D274,0,3,10,2911.294,-2231.424,13,1,0
4503,U52,M4,12.97,2024-01-04 03:03:00,Chennai,UPI,D327,0,3,26,2282.895,-2269.925,17,2,0
4504,U148,M70,1371.31,2024-01-04 03:04:00,Mumbai,NetBanking,D287,0,3,21,1477.4176190476192,-106.10761904761921,9,3,0
4505,U352,M48,672.7,2024-01-04 03:05:00,Bangalore,Card,D140,0,3,13,1044.0261538461539,-371.32615384615383,11,2,0
4506,U175,M63,2653.1,2024-01-04 03:06:00,Kolkata,Card,D579,0,3,14,2185.4314285714286,467.66857142857134,11,1,1
4507,U416,M56,48.48,2024-01-04 03:07:00,Delhi,Wallet,D443,0,3,24,1768.3954166666665,-1719.9154166666665,18,1,0
4508,U57,M13,1758.12,2024-01-04 03:08:00,Kolkata,UPI,D469,0,3,29,1896.5589655172414,-138.4389655172415,11,3,0
4509,U243,M37,5676.58,2024-01-04 03:09:00,Bangalore,Wallet,D543,0,3,27,2233.408888888889,3443.171111111111,16,2,0
4510,U164,M73,383.31,2024-01-04 03:10:00,Kolkata,NetBanking,D362,0,3,19,1532.8915789473683,-1149.5815789473684,17,1,0
4511,U195,M24,1275.99,2024-01-04 03:11:00,Mumbai,Card,D86,0,3,19,1366.972105263158,-90.98210526315802,13,1,0
4512,U224,M96,191.75,2024-01-04 03:12:00,Bangalore,UPI,D16,0,3,19,1708.59,-1516.84,12,2,0
4513,U165,M82,1965.3,2024-01-04 03:13:00,Kolkata,Wallet,D615,0,3,15,2841.4673333333335,-876.1673333333335,12,1,0
4514,U184,M15,1599.38,2024-01-04 03:14:00,Bangalore,Card,D131,0,3,21,2096.394761904762,-497.01476190476205,20,1,0
4515,U333,M45,1046.35,2024-01-04 03:15:00,Mumbai,Card,D718,0,3,22,1371.5477272727273,-325.19772727272743,14,2,0
4516,U346,M28,1473.68,2024-01-04 03:16:00,Mumbai,NetBanking,D751,0,3,8,1846.27875,-372.5987499999999,13,1,0
4517,U80,M42,4537.81,2024-01-04 03:17:00,Chennai,Card,D38,0,3,13,2138.509230769231,2399.300769230769,26,3,0
4518,U445,M65,437.04,2024-01-04 03:18:00,Kolkata,Wallet,D125,0,3,28,1905.9282142857141,-1468.8882142857142,9,2,0
4519,U215,M43,45.65,2024-01-04 03:19:00,Bangalore,Wallet,D145,0,3,31,3362.581935483871,-3316.931935483871,10,4,0
4520,U4,M69,3956.15,2024-01-04 03:20:00,Mumbai,NetBanking,D537,0,3,21,2557.637142857143,1398.5128571428572,14,2,1
4521,U299,M89,1721.32,2024-01-04 03:21:00,Bangalore,NetBanking,D370,0,3,15,2724.2906666666668,-1002.9706666666668,18,1,0
4522,U163,M80,4426.56,2024-01-04 03:22:00,Chennai,NetBanking,D390,0,3,24,3143.6266666666666,1282.9333333333338,15,3,0
4523,U112,M70,1817.37,2024-01-04 03:23:00,Delhi,NetBanking,D381,0,3,20,1422.412,394.95799999999986,15,3,0
4524,U411,M79,3323.16,2024-01-04 03:24:00,Chennai,UPI,D737,0,3,16,2127.879375,1195.2806249999999,14,1,0
4525,U422,M41,1123.09,2024-01-04 03:25:00,Bangalore,Card,D765,0,3,23,3792.5917391304347,-2669.5017391304345,17,2,1
4526,U202,M86,2771.47,2024-01-04 03:26:00,Chennai,Wallet,D322,0,3,18,3823.9494444444445,-1052.4794444444447,9,1,0
4527,U289,M86,4884.65,2024-01-04 03:27:00,Mumbai,Wallet,D248,0,3,23,4462.694347826087,421.9556521739123,15,3,0
4528,U375,M3,1697.84,2024-01-04 03:28:00,Bangalore,Card,D441,0,3,23,1831.7626086956523,-133.92260869565234,22,3,0
4529,U253,M27,398.82,2024-01-04 03:29:00,Mumbai,NetBanking,D783,0,3,12,2236.2141666666666,-1837.3941666666667,12,1,0
4530,U12,M40,626.13,2024-01-04 03:30:00,Delhi,NetBanking,D33,0,3,22,5202.6509090909085,-4576.520909090908,15,4,0
4531,U308,M50,442.9,2024-01-04 03:31:00,Chennai,NetBanking,D545,0,3,19,1889.0705263157893,-1446.1705263157892,15,2,0
4532,U224,M76,567.0,2024-01-04 03:32:00,Bangalore,Wallet,D366,0,3,19,1708.59,-1141.59,8,2,0
4533,U387,M81,731.76,2024-01-04 03:33:00,Bangalore,Card,D111,0,3,24,1883.6654166666667,-1151.9054166666667,13,5,0
4534,U111,M25,1619.96,2024-01-04 03:34:00,Delhi,NetBanking,D304,0,3,26,2603.9784615384615,-984.0184615384615,14,1,0
4535,U81,M39,1773.42,2024-01-04 03:35:00,Mumbai,Wallet,D606,0,3,20,2316.959,-543.5389999999998,11,1,0
4536,U378,M34,1111.99,2024-01-04 03:36:00,Mumbai,UPI,D102,0,3,17,3255.7264705882353,-2143.7364705882355,9,1,0
4537,U351,M94,1911.21,2024-01-04 03:37:00,Kolkata,Wallet,D621,0,3,18,1831.6066666666666,79.60333333333347,18,1,0
4538,U52,M65,170.19,2024-01-04 03:38:00,Chennai,Wallet,D263,0,3,26,2282.895,-2112.705,12,2,0
4539,U130,M30,183.77,2024-01-04 03:39:00,Bangalore,Wallet,D348,0,3,12,2142.7316666666666,-1958.9616666666666,9,1,0
4540,U479,M3,377.07,2024-01-04 03:40:00,Mumbai,Wallet,D47,0,3,19,1261.1063157894737,-884.0363157894737,21,2,0
4541,U289,M87,1459.94,2024-01-04 03:41:00,Mumbai,Card,D613,0,3,23,4462.694347826087,-3002.7543478260873,17,3,0
4542,U29,M58,481.58,2024-01-04 03:42:00,Kolkata,NetBanking,D34,0,3,13,2152.381538461538,-1670.8015384615383,16,2,0
4543,U256,M8,666.15,2024-01-04 03:43:00,Bangalore,UPI,D9,0,3,20,3265.0055,-2598.8555,19,4,0
4544,U272,M51,1022.69,2024-01-04 03:44:00,Kolkata,UPI,D64,0,3,25,1996.4336,-973.7436,7,2,0
4545,U33,M91,3341.2,2024-01-04 03:45:00,Bangalore,UPI,D338,0,3,24,2344.8979166666663,996.3020833333335,12,2,0
4546,U315,M19,27.92,2024-01-04 03:46:00,Mumbai,Wallet,D87,0,3,17,1747.9535294117647,-1720.0335294117647,17,1,0
4547,U353,M52,2096.1,2024-01-04 03:47:00,Delhi,UPI,D158,0,3,19,3464.9373684210527,-1368.8373684210528,10,4,0
4548,U464,M62,2210.53,2024-01-04 03:48:00,Kolkata,NetBanking,D696,0,3,24,2086.822083333333,123.70791666666719,13,2,0
4549,U307,M70,3205.48,2024-01-04 03:49:00,Mumbai,NetBanking,D728,0,3,15,1746.5206666666668,1458.9593333333332,19,1,0
4550,U285,M95,5398.76,2024-01-04 03:50:00,Bangalore,Card,D688,0,3,19,4889.217368421053,509.5426315789473,15,2,0
4551,U340,M74,40.69,2024-01-04 03:51:00,Chennai,UPI,D739,0,3,24,1683.3608333333334,-1642.6708333333333,20,1,0
4552,U325,M88,333.96,2024-01-04 03:52:00,Mumbai,NetBanking,D259,0,3,15,1097.6519999999998,-763.6919999999998,10,1,0
4553,U192,M84,4346.12,2024-01-04 03:53:00,Delhi,Card,D739,0,3,18,2017.0833333333333,2329.036666666667,20,1,0
4554,U21,M9,1226.89,2024-01-04 03:54:00,Delhi,Wallet,D689,0,3,20,1324.2075,-97.31749999999988,10,1,0
4555,U383,M30,1662.94,2024-01-04 03:55:00,Kolkata,Wallet,D503,0,3,14,1217.6657142857143,445.2742857142857,17,1,0
4556,U34,M67,2175.51,2024-01-04 03:56:00,Bangalore,UPI,D700,0,3,27,3039.4485185185185,-863.9385185185183,15,2,0
4557,U392,M70,2273.04,2024-01-04 03:57:00,Delhi,Card,D311,0,3,11,1506.3300000000002,766.7099999999998,11,1,0
4558,U418,M16,5368.87,2024-01-04 03:58:00,Mumbai,NetBanking,D614,0,3,20,3033.8175,2335.0525,13,1,0
4559,U285,M10,11584.85,2024-01-04 03:59:00,Bangalore,UPI,D281,0,3,19,4889.217368421053,6695.632631578947,13,2,0
4560,U205,M42,2547.06,2024-01-04 04:00:00,Bangalore,UPI,D430,0,4,24,2784.3320833333332,-237.27208333333328,11,2,0
4561,U423,M48,677.17,2024-01-04 04:01:00,Bangalore,UPI,D588,0,4,15,1579.3706666666667,-902.2006666666667,13,1,0
4562,U92,M4,4236.4,2024-01-04 04:02:00,Delhi,UPI,D740,0,4,18,2163.121111111111,2073.2788888888886,17,1,0
4563,U465,M88,100.95,2024-01-04 04:03:00,Kolkata,Wallet,D542,0,4,17,2779.6741176470587,-2678.724117647059,16,2,0
4564,U23,M35,525.54,2024-01-04 04:04:00,Delhi,Wallet,D664,0,4,16,4354.4418749999995,-3828.9018749999996,12,2,0
4565,U257,M36,4553.56,2024-01-04 04:05:00,Kolkata,Card,D414,0,4,14,2905.531428571429,1648.0285714285715,9,2,0
4566,U99,M23,591.94,2024-01-04 04:06:00,Delhi,NetBanking,D445,0,4,22,2229.223636363636,-1637.283636363636,8,1,0
4567,U450,M29,498.59,2024-01-04 04:07:00,Kolkata,Wallet,D335,0,4,28,3015.966785714286,-2517.3767857142857,17,2,0
4568,U11,M98,297.29,2024-01-04 04:08:00,Bangalore,NetBanking,D786,0,4,15,2462.0306666666665,-2164.7406666666666,11,1,1
4569,U451,M26,3919.58,2024-01-04 04:09:00,Delhi,Wallet,D165,0,4,32,1552.759375,2366.820625,13,2,0
4570,U463,M99,1386.53,2024-01-04 04:10:00,Mumbai,Card,D747,0,4,20,1814.9154999999998,-428.38549999999987,10,2,0
4571,U358,M69,2247.2,2024-01-04 04:11:00,Delhi,Wallet,D390,0,4,27,2133.012962962963,114.18703703703704,15,5,0
4572,U196,M90,6010.62,2024-01-04 04:12:00,Chennai,UPI,D44,1,4,24,2316.844583333333,3693.775416666667,19,1,1
4573,U68,M96,2837.97,2024-01-04 04:13:00,Kolkata,Wallet,D121,0,4,22,2621.9863636363634,215.98363636363638,15,1,0
4574,U104,M37,25688.52,2024-01-04 04:14:00,Delhi,UPI,D30,1,4,18,3985.417777777778,21703.102222222224,17,1,1
4575,U115,M65,749.67,2024-01-04 04:15:00,Chennai,Card,D602,0,4,21,1316.6028571428571,-566.9328571428572,19,1,0
4576,U358,M96,1057.58,2024-01-04 04:16:00,Delhi,Card,D292,0,4,27,2133.012962962963,-1075.4329629629628,13,5,0
4577,U86,M48,470.66,2024-01-04 04:17:00,Delhi,NetBanking,D739,0,4,22,1959.1868181818181,-1488.526818181818,20,3,0
4578,U317,M81,7506.71,2024-01-04 04:18:00,Mumbai,Card,D231,0,4,19,2533.021052631579,4973.6889473684205,13,2,0
4579,U337,M36,2074.67,2024-01-04 04:19:00,Bangalore,Card,D13,0,4,15,1695.4546666666668,379.2153333333333,21,3,0
4580,U435,M14,5452.75,2024-01-04 04:20:00,Kolkata,UPI,D774,0,4,14,3312.1385714285716,2140.6114285714284,14,2,0
4581,U439,M2,723.05,2024-01-04 04:21:00,Mumbai,Card,D448,0,4,19,2464.1557894736843,-1741.1057894736844,15,1,0
4582,U497,M16,3045.52,2024-01-04 04:22:00,Kolkata,UPI,D60,0,4,21,3878.2095238095244,-832.6895238095244,15,1,0
4583,U486,M44,2903.66,2024-01-04 04:23:00,Bangalore,UPI,D250,0,4,28,1662.0946428571428,1241.565357142857,15,2,0
4584,U270,M70,2353.08,2024-01-04 04:24:00,Delhi,Card,D126,0,4,19,1962.367894736842,390.71210526315804,17,3,0
4585,U171,M92,6741.66,2024-01-04 04:25:00,Mumbai,Wallet,D604,0,4,22,1792.144090909091,4949.515909090909,15,2,0
4586,U330,M0,1000.28,2024-01-04 04:26:00,Delhi,UPI,D748,0,4,25,2053.7092000000002,-1053.4292000000003,14,2,0
4587,U434,M45,280.17,2024-01-04 04:27:00,Delhi,Card,D162,0,4,15,2138.924666666667,-1858.7546666666667,6,1,0
4588,U225,M22,2227.71,2024-01-04 04:28:00,Chennai,NetBanking,D587,0,4,16,1654.22125,573.48875,9,1,0
4589,U394,M58,2613.56,2024-01-04 04:29:00,Delhi,Wallet,D261,0,4,16,2313.055625,300.504375,10,1,0
4590,U281,M93,1711.62,2024-01-04 04:30:00,Chennai,UPI,D755,0,4,22,2046.0463636363638,-334.42636363636393,14,1,0
4591,U46,M79,463.4,2024-01-04 04:31:00,Mumbai,Card,D65,0,4,19,2190.11,-1726.71,11,2,0
4592,U259,M6,1404.2,2024-01-04 04:32:00,Bangalore,UPI,D475,0,4,20,2255.3605,-851.1604999999997,14,2,0
4593,U387,M1,748.48,2024-01-04 04:33:00,Bangalore,Card,D756,0,4,24,1883.6654166666667,-1135.1854166666667,14,1,0
4594,U97,M27,1115.37,2024-01-04 04:34:00,Chennai,NetBanking,D293,0,4,21,3047.9723809523807,-1932.6023809523808,14,1,0
4595,U250,M98,2072.51,2024-01-04 04:35:00,Delhi,Wallet,D289,0,4,19,2373.5,-300.9899999999998,10,2,0
4596,U49,M79,19142.69,2024-01-04 04:36:00,Chennai,Card,D32,1,4,27,2351.554074074074,16791.135925925926,23,2,1
4597,U283,M25,528.52,2024-01-04 04:37:00,Bangalore,NetBanking,D683,0,4,24,2523.3308333333334,-1994.8108333333334,16,2,0
4598,U499,M12,1039.48,2024-01-04 04:38:00,Bangalore,Wallet,D588,0,4,26,2923.9011538461536,-1884.4211538461536,13,2,0
4599,U467,M6,627.13,2024-01-04 04:39:00,Delhi,NetBanking,D489,0,4,23,2359.7052173913044,-1732.5752173913042,11,4,0
4600,U482,M85,442.87,2024-01-04 04:40:00,Delhi,Wallet,D557,0,4,11,1948.2763636363636,-1505.4063636363635,12,1,0
4601,U245,M85,3059.29,2024-01-04 04:41:00,Delhi,UPI,D509,0,4,34,1495.5138235294119,1563.776176470588,11,2,0
4602,U397,M38,4799.35,2024-01-04 04:42:00,Bangalore,Card,D770,0,4,23,4837.957826086957,-38.607826086956265,17,2,0
4603,U43,M1,924.81,2024-01-04 04:43:00,Delhi,Wallet,D796,0,4,24,1807.79125,-882.98125,6,1,0
4604,U20,M55,2782.85,2024-01-04 04:44:00,Kolkata,NetBanking,D603,0,4,12,1094.4541666666667,1688.3958333333333,13,1,0
4605,U45,M46,4545.96,2024-01-04 04:45:00,Delhi,UPI,D544,0,4,19,2050.3494736842104,2495.6105263157897,12,1,0
4606,U477,M44,3743.22,2024-01-04 04:46:00,Bangalore,Card,D403,0,4,25,2525.3288000000002,1217.8911999999996,10,2,0
4607,U16,M89,403.78,2024-01-04 04:47:00,Delhi,Card,D388,0,4,16,1366.2625,-962.4825000000001,24,1,0
4608,U492,M68,6260.44,2024-01-04 04:48:00,Kolkata,UPI,D202,0,4,23,5553.4404347826085,706.9995652173911,19,3,0
4609,U200,M0,7563.04,2024-01-04 04:49:00,Bangalore,Card,D12,1,4,21,2632.4176190476187,4930.622380952382,23,2,1
4610,U98,M3,828.73,2024-01-04 04:50:00,Delhi,NetBanking,D507,0,4,15,1488.284,-659.5540000000001,12,2,0
4611,U344,M4,128.93,2024-01-04 04:51:00,Bangalore,NetBanking,D224,0,4,19,1294.6752631578947,-1165.7452631578947,13,1,0
4612,U200,M85,1331.74,2024-01-04 04:52:00,Mumbai,NetBanking,D388,0,4,21,2632.4176190476187,-1300.6776190476187,24,2,0
4613,U419,M54,230.85,2024-01-04 04:53:00,Mumbai,Card,D142,0,4,25,3955.118,-3724.268,16,1,0
4614,U459,M28,571.47,2024-01-04 04:54:00,Mumbai,NetBanking,D265,0,4,21,3023.7538095238097,-2452.2838095238094,10,1,0
4615,U381,M33,762.35,2024-01-04 04:55:00,Bangalore,Card,D258,0,4,27,4098.278888888889,-3335.928888888889,13,3,0
4616,U438,M3,3309.15,2024-01-04 04:56:00,Chennai,UPI,D188,0,4,31,2537.880322580645,771.269677419355,15,1,0
4617,U356,M55,4166.72,2024-01-04 04:57:00,Chennai,Card,D395,0,4,20,4585.0650000000005,-418.34500000000025,14,2,0
4618,U149,M40,720.41,2024-01-04 04:58:00,Chennai,Wallet,D116,0,4,17,3949.4411764705883,-3229.0311764705884,12,1,0
4619,U475,M99,3913.71,2024-01-04 04:59:00,Mumbai,NetBanking,D98,0,4,22,2589.7636363636366,1323.9463636363635,15,4,0
4620,U139,M41,3893.05,2024-01-04 05:00:00,Bangalore,UPI,D759,0,5,23,1382.5013043478261,2510.548695652174,17,1,0
4621,U413,M37,2893.37,2024-01-04 05:01:00,Delhi,Card,D3,0,5,28,2048.317857142857,845.0521428571428,21,2,0
4622,U487,M82,317.28,2024-01-04 05:02:00,Mumbai,Card,D495,0,5,19,1945.8999999999999,-1628.62,11,1,0
4623,U32,M9,2344.45,2024-01-04 05:03:00,Kolkata,UPI,D543,0,5,19,2241.471052631579,102.9789473684209,16,1,0
4624,U384,M74,5801.72,2024-01-04 05:04:00,Bangalore,UPI,D532,0,5,20,2511.34,3290.38,6,2,0
4625,U264,M85,2294.81,2024-01-04 05:05:00,Chennai,Card,D451,0,5,23,2103.0095652173914,191.8004347826086,17,2,0
4626,U188,M49,805.79,2024-01-04 05:06:00,Delhi,Card,D792,0,5,26,2688.0742307692303,-1882.2842307692304,13,2,0
4627,U419,M21,1388.61,2024-01-04 05:07:00,Mumbai,NetBanking,D799,0,5,25,3955.118,-2566.508,12,2,0
4628,U298,M73,2075.36,2024-01-04 05:08:00,Kolkata,UPI,D789,0,5,14,2577.1471428571426,-501.7871428571425,12,1,0
4629,U261,M5,1429.03,2024-01-04 05:09:00,Bangalore,UPI,D728,0,5,15,1616.03,-187.0,19,2,0
4630,U344,M11,255.56,2024-01-04 05:10:00,Bangalore,NetBanking,D41,0,5,19,1294.6752631578947,-1039.1152631578948,23,2,0
4631,U221,M58,748.12,2024-01-04 05:11:00,Mumbai,Wallet,D719,0,5,20,1927.902,-1179.7820000000002,16,3,0
4632,U90,M48,3242.98,2024-01-04 05:12:00,Bangalore,UPI,D594,0,5,21,2550.6309523809523,692.3490476190477,14,2,0
4633,U187,M8,3952.59,2024-01-04 05:13:00,Chennai,UPI,D369,0,5,20,1502.059,2450.531,16,1,0
4634,U386,M95,295.38,2024-01-04 05:14:00,Chennai,Wallet,D117,0,5,31,1907.0719354838711,-1611.691935483871,6,2,0
4635,U114,M89,6089.29,2024-01-04 05:15:00,Mumbai,Wallet,D721,0,5,20,2694.4265,3394.8635,20,1,1
4636,U207,M59,797.44,2024-01-04 05:16:00,Chennai,UPI,D332,0,5,22,2642.1386363636366,-1844.6986363636365,13,2,0
4637,U19,M94,2171.28,2024-01-04 05:17:00,Chennai,UPI,D630,0,5,19,1598.862105263158,572.4178947368423,17,1,0
4638,U462,M78,2787.24,2024-01-04 05:18:00,Mumbai,UPI,D102,0,5,27,1615.7551851851852,1171.4848148148146,9,4,0
4639,U466,M33,16710.25,2024-01-04 05:19:00,Chennai,Wallet,D1,1,5,15,3801.3806666666665,12908.869333333334,14,1,1
4640,U22,M18,5828.29,2024-01-04 05:20:00,Delhi,Wallet,D52,0,5,24,1578.1516666666666,4250.138333333333,13,2,0
4641,U209,M40,750.61,2024-01-04 05:21:00,Bangalore,NetBanking,D691,0,5,17,2403.9576470588236,-1653.3476470588234,10,4,0
4642,U343,M58,3911.0,2024-01-04 05:22:00,Kolkata,Card,D233,0,5,21,2513.9238095238097,1397.0761904761903,12,3,0
4643,U233,M77,282.41,2024-01-04 05:23:00,Delhi,Wallet,D215,0,5,24,5167.3425,-4884.9325,11,3,0
4644,U235,M48,2441.84,2024-01-04 05:24:00,Mumbai,UPI,D298,0,5,30,2227.337666666667,214.50233333333335,12,2,0
4645,U446,M51,2709.42,2024-01-04 05:25:00,Delhi,NetBanking,D619,0,5,35,1813.4602857142856,895.9597142857144,10,2,0
4646,U181,M38,2264.69,2024-01-04 05:26:00,Delhi,Card,D329,0,5,28,2297.675,-32.98500000000013,11,3,0
4647,U445,M43,581.55,2024-01-04 05:27:00,Kolkata,NetBanking,D579,0,5,28,1905.9282142857141,-1324.3782142857142,11,3,0
4648,U388,M61,4127.82,2024-01-04 05:28:00,Chennai,Wallet,D75,0,5,18,2527.78,1600.0399999999995,14,1,0
4649,U185,M5,369.91,2024-01-04 05:29:00,Delhi,UPI,D658,0,5,23,3071.4591304347823,-2701.5491304347825,12,2,0
4650,U474,M72,110.25,2024-01-04 05:30:00,Bangalore,Wallet,D328,0,5,28,1888.6225,-1778.3725,9,5,0
4651,U242,M80,2527.91,2024-01-04 05:31:00,Delhi,NetBanking,D753,0,5,26,2401.744230769231,126.165769230769,13,2,0
4652,U303,M95,1290.53,2024-01-04 05:32:00,Mumbai,UPI,D6,0,5,19,1475.5047368421053,-184.97473684210536,23,1,0
4653,U238,M36,3782.25,2024-01-04 05:33:00,Chennai,Wallet,D111,0,5,26,2566.67,1215.58,13,1,0
4654,U160,M12,967.06,2024-01-04 05:34:00,Delhi,NetBanking,D177,0,5,12,1765.0974999999999,-798.0374999999999,6,1,0
4655,U404,M12,368.52,2024-01-04 05:35:00,Bangalore,Card,D156,0,5,23,2370.0934782608697,-2001.5734782608697,6,3,0
4656,U478,M93,3621.18,2024-01-04 05:36:00,Kolkata,NetBanking,D533,0,5,19,2687.0526315789475,934.1273684210523,11,2,0
4657,U229,M16,1592.18,2024-01-04 05:37:00,Bangalore,NetBanking,D27,0,5,20,1776.6675,-184.48749999999995,20,1,0
4658,U339,M43,419.46,2024-01-04 05:38:00,Bangalore,UPI,D515,0,5,17,2551.591176470588,-2132.131176470588,17,1,0
4659,U412,M65,2548.68,2024-01-04 05:39:00,Delhi,UPI,D472,0,5,20,2251.4530000000004,297.2269999999994,11,1,0
4660,U494,M95,1431.25,2024-01-04 05:40:00,Mumbai,Wallet,D540,0,5,22,2254.8927272727274,-823.6427272727274,9,2,0
4661,U203,M49,1854.26,2024-01-04 05:41:00,Chennai,UPI,D54,0,5,30,2169.837,-315.577,15,3,0
4662,U17,M78,1235.7,2024-01-04 05:42:00,Mumbai,Wallet,D329,0,5,25,2183.3276,-947.6276,11,1,0
4663,U163,M41,3528.78,2024-01-04 05:43:00,Chennai,NetBanking,D745,0,5,24,3143.6266666666666,385.15333333333365,15,1,0
4664,U31,M38,3538.78,2024-01-04 05:44:00,Kolkata,NetBanking,D643,0,5,24,1640.6599999999999,1898.1200000000003,8,1,0
4665,U440,M25,2471.54,2024-01-04 05:45:00,Kolkata,Card,D569,0,5,26,5694.327307692308,-3222.787307692308,14,1,0
4666,U309,M7,222.76,2024-01-04 05:46:00,Kolkata,NetBanking,D373,0,5,16,2941.611875,-2718.8518750000003,15,1,0
4667,U474,M22,3650.89,2024-01-04 05:47:00,Bangalore,Wallet,D314,0,5,28,1888.6225,1762.2675,15,5,0
4668,U370,M19,2223.47,2024-01-04 05:48:00,Mumbai,Card,D329,0,5,24,1419.7508333333333,803.7191666666665,11,2,0
4669,U235,M37,2388.2,2024-01-04 05:49:00,Mumbai,Card,D524,0,5,30,2227.337666666667,160.86233333333303,11,2,0
4670,U316,M59,901.92,2024-01-04 05:50:00,Mumbai,UPI,D418,0,5,18,2464.692777777778,-1562.7727777777777,15,1,0
4671,U145,M0,4228.56,2024-01-04 05:51:00,Delhi,NetBanking,D151,0,5,16,1766.723125,2461.8368750000004,15,3,0
4672,U387,M73,2584.67,2024-01-04 05:52:00,Bangalore,Wallet,D167,0,5,24,1883.6654166666667,701.0045833333334,11,3,0
4673,U318,M96,238.9,2024-01-04 05:53:00,Bangalore,Wallet,D683,0,5,25,1832.3192000000001,-1593.4192,16,3,0
4674,U368,M48,1047.75,2024-01-04 05:54:00,Bangalore,Card,D75,0,5,26,1954.1973076923075,-906.4473076923075,14,1,0
4675,U453,M16,4349.8,2024-01-04 05:55:00,Mumbai,Card,D238,0,5,22,2344.3036363636365,2005.4963636363636,12,3,0
4676,U3,M34,96.69,2024-01-04 05:56:00,Mumbai,NetBanking,D684,0,5,13,1387.9884615384615,-1291.2984615384614,14,1,0
4677,U157,M0,6509.87,2024-01-04 05:57:00,Kolkata,Wallet,D21,0,5,12,2276.1291666666666,4233.740833333333,15,1,0
4678,U322,M51,2273.64,2024-01-04 05:58:00,Bangalore,Card,D20,0,5,17,2316.545882352941,-42.90588235294126,17,1,0
4679,U239,M97,1995.96,2024-01-04 05:59:00,Kolkata,UPI,D705,0,5,23,1633.341304347826,362.618695652174,16,2,0
4680,U452,M98,630.95,2024-01-04 06:00:00,Bangalore,UPI,D496,0,6,14,1663.2,-1032.25,18,3,0
4681,U156,M67,6865.68,2024-01-04 06:01:00,Mumbai,Card,D15,1,6,28,3105.6739285714284,3760.006071428572,28,3,1
4682,U63,M39,5696.63,2024-01-04 06:02:00,Mumbai,Card,D189,0,6,22,2811.837272727273,2884.792727272727,5,2,0
